,比利时BFX,日经225,墨西哥BOLSA,恒生指数,韩国综合指数,荷兰AEX,Costa Rica Indice Accionario,加拿大多伦多S&P/TSX 综合指数,S&P CLX IPSA
2008-04-02,0.005497433663549996,0.041245847629365485,-0.010111768057849526,0.03127128749083168,0.02319203713611153,0.007314132565920773,0.00019557606993563932,0.005447639614698541,-0.00766613781542002
2008-04-03,-0.014220817372600263,0.015090247470564318,0.007021841628157466,0.016295497847195015,0.01223124249992911,-0.0036174333774742144,0.0,0.002745201042850458,0.006686665556178939
2008-04-04,0.010312487038012965,-0.007246560602843403,-0.004562039876114502,0.0,0.0016203418726535143,0.012029268194362126,0.0,0.008589489493021471,0.006349487911987399
2008-04-07,0.01134328952077279,0.011742075460930949,0.005376801521406365,0.012862920906159748,0.003994299176459858,0.009868465623702602,0.0015007506568601317,0.00560461391498326,0.003168174084784575
2008-04-08,-0.002333046537101529,-0.014966201537547406,0.000360012172425875,-0.010925350718766803,-0.010685224967496722,-0.002021897399995845,0.0029001981832476134,-0.001272543591446391,-0.0016542207621780946
2008-04-09,-0.004914321295453149,-0.010510552591244707,-0.009788074571289287,-0.013546597706560927,0.0,-0.006848823910500587,0.014731411141622396,0.0016755177498173255,0.0015116647323256548
2008-04-10,0.0022665508832100402,-0.012786664238596751,0.007332566189747455,0.008408726263820117,0.005643102477103446,-0.003888139571101358,0.006497396480854933,0.011498988061938442,-0.002460594366769715
2008-04-11,-0.011813106539645422,0.028813868035185645,-0.01100792954033687,0.019678910854106835,0.008503726106854846,-0.013254512652511742,-0.0007332948309878881,-0.01642143247762598,0.002956058840904492
2008-04-14,-0.004063985605558682,-0.03096290061867568,-0.003523162678513895,-0.035342285818856616,-0.018716411165150344,-0.005905855540543129,0.0,0.004053010420619307,0.0063985716730247345
2008-04-15,0.0006916743281793595,0.005640724093793897,0.005864635754950843,0.003778047703902504,-0.0026025558704017675,0.005574988998057764,0.001278831057069735,0.008144433021248345,0.010189350860267123
2008-04-16,0.019353781942262734,0.011902939315789944,0.01688434539957153,-0.0009619152648957488,0.009363829691450727,0.02169206713735967,-0.004548693453897908,0.017784094932653677,0.010340907496444325
2008-04-17,-0.0008312477091708848,0.019000414505003206,-0.003900394606920725,0.015813843017160663,0.0057325593660859,-0.0014690635203400688,-0.00029749275080846364,0.0011355671151636831,0.002062002654046455
2008-04-18,0.018816379742524744,0.005815884447818955,0.00030480483054377166,-0.0025251402594838063,0.001824565477347721,0.026055309993169407,0.0,0.008574939607134215,0.009946545564899713
2008-04-21,-0.011066813530404843,0.01620025861845467,0.009371069561803159,0.02141929352445872,0.01600087883766317,-0.008631138179421313,0.003588064756950681,0.005889739844582921,0.008082788953042241
2008-04-22,-0.00798793288336982,-0.010918327529991384,-0.0017251179771938818,0.008758670932834152,-0.007240894854767295,-0.009799918301849463,0.00011661979181877174,-0.0038352473770814585,-0.014840788197777349
2008-04-23,0.0051716967442886515,0.002310615773930208,-0.0060024253709177805,0.013940150951822768,0.007413056342667874,0.011010225166794122,0.0,-0.013872260077046592,-0.008681231610203314
2008-04-24,-0.0030801548162583204,-0.002823745065342521,-0.003199979583850273,0.015363843365656023,-0.00080552651065683,-0.010881500187534173,0.0,-0.00738122342666963,0.0012386527428133874
2008-04-25,0.006382122910245858,0.023544803695131573,-0.023495848226871858,-0.006406577225065076,0.013984698197620713,0.0036403389309744515,0.0003922658305043017,0.009799794852236126,-0.0005628337835598934
2008-04-28,0.012600204235486292,0.0022263989391029127,-0.01251403384978424,0.0058421827860196925,-0.0008278849657992076,0.009276267530053627,0.0010050235687168404,-0.0012784804144555233,-0.00434778964566184
2008-04-29,-0.008415732956680548,0.0,-0.01158583019835734,0.009610693813590318,-0.006415992603801851,-0.0020775483930597105,0.0,-0.01864880129030157,-0.013218617913224408
2008-04-30,0.004373402530667516,-0.003199211504771896,0.0003557270187737354,-0.006146779047341335,0.0076767364999654215,0.009167980731991193,0.0,0.008028098086374924,0.007524702208170685
2008-05-02,0.005312667717949292,0.014285214742120078,0.008878809424775331,0.018681462752148662,0.012412578318683061,0.011810708274133492,0.0,0.024329520370971712,0.0028159858267708957
2008-05-05,-0.000659055445346635,0.0,0.013247393066038645,-0.0021772076376489116,0.0,0.00035321372914205056,0.0,-0.0004160447651330046,-0.00618687342348523
2008-05-06,-0.01368179434825272,0.0,0.008508258885385377,0.002981349908638474,0.005820917191896111,-0.0014968195385391123,-2.176640942484462e-06,0.009757249586824864,-0.007364220289603435
2008-05-07,0.004222272957870323,0.00378094308917771,-0.014883091012630021,-0.025136877442882656,-0.002720122762982656,0.009607096956090057,-0.0025695609599334654,-0.002971603144540252,-0.011241345731565235
2008-05-08,-0.00859927893207027,-0.011354431053775023,-0.0003313059972791949,-0.006283608610709412,-0.0032468876528826767,-0.0014228126659231051,0.0011177748613238447,0.01631947305647496,-0.0007730989335897961
2008-05-09,-0.01201302227223285,-0.020865583468979078,-0.0025269307574597457,-0.015308053612465346,-0.013236568778842954,-0.008725353539418947,0.002566694054727672,-0.005959677334659016,-0.0008524697316060284
2008-05-12,0.004174805244231665,0.006425144463554333,-0.001206947203293539,0.0,0.0,0.0034702415159430307,-0.0010702877637319206,0.009927700643130087,-0.004448723525478923
2008-05-13,-0.00404677280220371,0.015191057655794584,0.008128154473495127,0.019346287769498843,0.010418749638975423,-0.0033037274867512983,-0.0075231649823407735,-0.0033719519552495815,-0.0036464818118543967
2008-05-14,0.0011124081647865664,0.011742679534542652,0.014437452385534663,-0.0007551934587794648,0.0005153870263679698,0.016328662771438275,-0.001065260170652753,0.000657251106910157,0.0045371237690687944
2008-05-15,-0.008562887728240596,0.009389468949715065,0.006564957100400311,-0.0007745774444568764,0.022502866701163672,0.0030870216380706737,0.002135958698180296,0.013699369922901748,0.003177830632325177
2008-05-16,-0.0007004313468689998,-0.0022661490308985704,-0.0017775689625109273,0.004112844248662691,0.0016796530194145968,0.0017946735656807406,0.00276841386884698,0.01047498094444713,0.015391954572358207
2008-05-19,0.012421446836777364,0.003519245559524841,0.009780216054200482,0.004804035010499721,-0.001859972716117675,0.010821870736919063,0.0031071014409881663,0.0,0.008158702236528592
2008-05-20,-0.01228448182322224,-0.007704656874624433,-0.008535395767106801,-0.022501479196926914,-0.006502582430715637,-0.017999448711240387,-0.007474862319281018,0.004204918764292404,0.010950095600292453
2008-05-21,-0.008214108998646079,-0.016648305450654308,-0.012772262860341032,0.011488628675686017,-0.013782719134275085,0.0007180297572799711,0.01062335835087862,-0.017224938074639852,0.0
2008-05-22,-0.005434586151990317,0.0037384346433035993,0.003835394922362295,-0.016520844371869035,-0.006565448394821301,-0.004130581379189654,0.001689746528000813,0.00013453795528693775,0.001468623330610897
2008-05-23,-0.01980839441788295,0.0024108053430220073,-0.00568024510096828,-0.013226422028186384,-0.004083688414473244,-0.014979533206061237,-0.0002872073011582584,-0.004675483145644092,0.0004791511516122247
2008-05-26,-0.0009263750519447368,-0.02324886076559255,0.007881964238541627,-0.024028323144150408,-0.015080814514258115,-0.00020905632053391378,-0.0016283441735817207,0.002388582887238462,0.008588967475551839
2008-05-27,-0.0034077165255061554,0.014727911365362419,0.0031774925520949033,0.006392588494668212,0.013597171269019851,-0.009347531118673959,0.00048628577410980825,-0.016150238157003477,0.004496886560957059
2008-05-28,0.014899229863341705,-0.013322782670759885,0.007383967008435091,-0.0013405714374145226,-0.010790906914279863,0.016368758983478244,-0.009164014463604707,0.011399351463255892,0.0011568964531988855
2008-05-29,0.004439163823268227,0.02982410756237857,0.005993310769680301,0.005530358405387549,0.019513295806293674,0.0044537967083461355,0.0009446990555555273,-0.007616438084777762,0.008361437133129862
2008-05-30,0.006412781174334168,0.015042262673348341,0.004331430246293467,0.006097271977574685,0.005848539918802743,0.003528213867065559,0.0003774111282626151,0.009392426661784789,-0.015382014474000305
2008-06-02,-0.01585782444746818,0.0070608118305532245,-0.010666695697985607,0.012083329096057971,-0.002427323433688998,-0.013206780737828543,2.1874753908292255e-06,0.006735797292320686,-0.0012832738038492586
2008-06-03,0.006901185904517344,-0.016124297876160792,-0.004548482905135434,-0.018518174587777304,-0.01534833179480518,0.009864573009501578,0.003970028644787561,-0.005792969404710792,-0.0005617451697199379
2008-06-04,-0.0013322623377985561,0.015807768860032254,-0.0014149817861951845,-0.010413090151144555,0.007894489702920698,-0.011075783114556263,7.625529841854273e-05,-0.0025935572664117362,0.0016186785204797408
2008-06-05,0.011256069191459207,-0.006564364363023455,0.008797963233962076,0.005458632189498933,-0.000818303865505026,0.0076808970188423946,-0.004691796776314898,0.01971191472080791,0.010436920612923437
2008-06-06,-0.022133732855724925,0.010289172913380135,-0.018352780971971846,0.006037734647115948,0.0,-0.023137090160256713,0.0031775856344965583,-0.0008920803757687562,-0.02058283119105251
2008-06-09,-0.008786487194056395,-0.02149027170483463,-0.006946268819170539,0.0,-0.012825371405879048,-0.002996654917683205,0.0,-0.0005873644644983008,0.00024852829953968405
2008-06-10,-0.006409359845049711,-0.011361506202304469,-0.0011181857382335989,-0.04298315165387315,-0.019301028370036007,-0.01205569145592817,-6.5458449157953034e-06,-0.01512372177000822,-1.9879991120856922e-05
2008-06-11,-0.019698194540233985,0.011509576737737212,-0.014757108240827536,-0.002052112013783241,0.00410006057978586,-0.01705580545226679,2.1819530663059244e-06,-0.00133637931769233,-0.005815264300314778
2008-06-12,0.010879760963443926,-0.02100954732360731,0.0009586079121933297,-0.01310613938784463,-0.024033897240985706,0.0060516870474294805,-0.0052954075899271135,-0.007771762065751781,0.01636221646856686
2008-06-13,0.0007582833053154735,0.006110778596583585,-0.002035182144349057,-0.018921929255496087,0.004583125058205501,0.0018496964156103622,-0.004556467585466654,0.011971804991946939,0.00572767712503768
2008-06-16,-0.006096446420161694,0.026875287116280535,-0.0019516966367768022,0.019175112779074355,0.007679255107270352,-0.0027431275773376574,0.0,0.01115790269418282,-0.014189385110348365
2008-06-17,0.004252706314226208,-0.00041807855886888553,-0.014230960586243431,0.001228094083142354,-0.005758189697678903,0.0024604543565686335,-0.0003217705341053659,0.008299754006005172,0.004598619283851749
2008-06-18,-0.017197112878439082,0.007253204323631458,-0.010317275393581515,0.011547696987094631,0.013288741982669907,-0.020343408074095837,-0.002282913299076157,0.000285316550693425,0.004138453397511422
2008-06-19,-0.022784177563722814,-0.02257732346390322,0.007726811877743205,-0.02290433820429091,-0.019011341182890554,-0.00867099330800768,-7.180483669413977e-05,-0.018952269825251236,0.006944222839297221
2008-06-20,-0.021366169196041004,-0.0134006226580703,-0.010589629769334264,-0.0022839858064275403,-0.005599544547057391,-0.021154395721933523,-0.0019340408726955022,-0.0142647397736515,-0.01212326591032173
2008-06-23,-0.00541140391482462,-0.006087167688590023,-0.002335674249285664,-0.0013479818391831189,-0.008942231415009045,0.0002514946799269086,-0.00040408849534228416,0.007594197431435006,0.003988529648646544
2008-06-24,-0.00958167662758421,-0.0005709742411868918,-0.005886379530563601,-0.011465008569151397,-0.0027725668073304045,-0.00013717107540772271,-0.0024279660260543953,-0.019396225191776563,-0.00042998259397116466
2008-06-25,0.01290699769767965,-0.001419102042090442,0.009440268677402294,0.007945719872105211,0.004054102961845587,0.0049718441185463876,-0.004822380518972828,0.0021857341254591977,0.010311137434954841
2008-06-26,-0.04747649436975706,-0.0005496842347212322,-0.01257474109450081,-0.007961306014599837,-7.568149736542228e-05,-0.031264460253692006,-0.010327967088565305,-0.010370649447492398,-0.011296527466338932
2008-06-27,-0.008885883759251251,-0.020314452385791944,0.0032501985191476694,-0.018577540627092364,-0.019523798410611443,-0.00025823111828444044,-0.0006527183583022152,0.004403206712053299,-0.005893149644202824
2008-06-30,-0.0028996307530916275,-0.004660750381478916,0.003424408220147609,0.0027029516940662,-0.005673698083203894,2.3478311910436367e-05,-0.0006644289906136767,0.007759324815105796,-0.008365194008437252
2008-07-01,-0.02096490110113043,-0.0013494367148259368,-0.005949867936188376,0.0,-0.005063786865042685,-0.027153789202640628,-0.00807716461034186,0.0,-0.01579798948381789
2008-07-02,-0.00668143849539887,-0.013221339697984155,-0.018662437940152158,-0.018151245967191153,-0.026055710094749586,-0.014874138025506233,0.001331230390853651,-0.030381472423408742,-0.039015646266760746
2008-07-03,0.0018607973729248206,-0.0015795560416506647,-0.007534371149826458,-0.021500235715600828,-0.010563107870372353,0.0003672195402059865,0.003877850455477217,0.007769308942607128,-0.028958642219584534
2008-07-04,-0.023307045662697572,-0.002075969427182079,-0.004486689461008913,0.008486314189700738,-0.01796259922512429,-0.012784842391106731,0.0,-0.009460906628872766,0.0035062045743351356
2008-07-07,0.01676926945241575,0.009184989866083966,0.001601152635772404,0.02257941898904971,0.0011274172574261023,0.019055679244364424,-0.0034496415943245126,-0.021469494009856777,0.010030722293725829
2008-07-08,-0.018760350071973846,-0.02477588676633979,0.005891670615210405,-0.032100502116579645,-0.0297144748546938,-0.02046980836422707,-1.1355900156529797e-06,0.007046609473683995,0.008574115985163729
2008-07-09,0.02499039360558135,0.0014590634911807352,-0.01608097492951006,0.027194144054418536,-0.009230784380184742,0.0197641693058093,-0.0032120611747135106,-0.014509778601552066,0.0010382800213389267
2008-07-10,-0.02105851015648849,0.0011547000556334321,-0.0078059293202032585,0.0007321055650012016,0.011809834297143485,-0.0219015595220451,-0.008245573050312777,0.009727100038287058,-0.0069732265803477906
2008-07-11,-0.021048481301751944,-0.0021082556866784414,-0.009471368130197826,0.016487547036462,0.019376181883116496,-0.025067126022797294,-0.021066533525875165,-0.0025337882158902912,-0.015339135174917206
2008-07-14,0.0032757547749960704,-0.00226719252886922,-0.003534452584948611,-0.007696590473019125,-0.0056875587161788295,0.00856063043622213,0.025568386908687936,0.0023453229447886383,0.003272271976337358
2008-07-15,-0.0362217051484297,-0.019841735958126147,-0.002959263097716894,-0.038889131562751464,-0.03213497062396941,-0.030014704808744325,-0.00022987335909033135,-0.028322652151819918,-0.015306848155753812
2008-07-16,0.014547375203128637,0.0004891171533070534,0.019241588347162823,0.002298679708259372,-0.0012795313225355332,0.0008597668737783302,-0.0037414321689534457,0.010888610619178153,0.0
2008-07-17,0.03199121296142195,0.009914794413144407,0.008793912932303893,0.023801923588131216,0.011975243340661716,0.022327586888632872,0.003970162010274386,-0.0032302297220270816,0.01819057477286318
2008-07-18,0.024810904191500883,-0.006558574634189385,-0.0016348140568820905,0.006396421076563977,-0.010258527479546652,0.008318587152782336,4.574063231654849e-06,0.004130311796845474,0.01559660547267664
2008-07-21,0.013279626889883718,0.0,-0.006456777486816085,0.029669060439989386,0.03445283821982445,0.011101457727432965,0.0010057856375930217,0.012735260882317707,0.0015898845637088558
2008-07-22,-0.01858109867512392,0.029342594395117685,-0.014258065883804091,-0.00024056610379859217,-0.0010818943807722806,-0.00039972020118514385,-0.004451402647542071,-0.0033659742350154002,0.008880086391984935
2008-07-23,0.027684934985871643,0.009658957367304502,0.0019012627522882988,0.0265912737987275,0.0193663501614555,0.012860476660185393,-0.0001996779912142893,-0.009613472256215888,0.019571836026327484
2008-07-24,-0.012028219052813215,0.021577402064788823,-0.028120659444148984,-0.0020262966757447023,0.021368785991305768,-0.021770619061806492,0.0005690919007515341,-0.02294515082524394,-0.011983814626181755
2008-07-25,-0.015457320981666335,-0.019938985760532407,0.007656400210452041,-0.015144164095479962,-0.01750006665147943,-0.0022210453086908754,-1.1470369454653225e-06,0.012990239072254507,0.016838034885643383
2008-07-28,-0.01973549571331693,0.0014253311136567537,-0.013078805119938062,-0.0023553807761404052,0.00022526609652786123,-0.007074514450271283,0.0,-0.0056103767587465615,-0.009984416859832188
2008-07-29,-0.002871003851562816,-0.01465935912465529,0.021676480914083723,-0.019099835022994928,-0.01964372007701565,0.00538017742829536,-0.005123153491394306,0.0028964413710329436,0.01822871703142544
2008-07-30,0.012980509157643288,0.01570795030277219,0.005672305741084726,0.019249247258019353,0.006677502633077192,0.02324086143114238,0.005173621872390554,0.025211357148824352,0.021865196779131072
2008-07-31,-0.011907925917091833,0.000674528715478851,0.0009815360698495295,0.00178328907693476,0.01069872799776837,-0.011040219553656588,-0.003731195396869957,-0.006621200515175015,0.0011317268005033166
2008-08-01,-0.0036233317715324447,-0.02132344291964562,-0.019899224742485074,0.005768356796080343,-0.013192803484563444,-0.01364435627284772,-0.00715649649245527,-0.007115717908570965,-0.00690650706238548
2008-08-04,-0.012315983132207556,-0.012403065588605978,-0.017641130654119156,-0.015324187121809964,-0.0197130375314645,-0.005209602511803894,-0.0063068501241389996,0.0,-0.010654240803146458
2008-08-05,0.033838661524846464,-0.0014330019970122993,0.01879072715228621,-0.025422450625778706,-0.004878866557038738,0.02759176969602546,-0.004926982686085886,-0.019023915520375523,0.005138144942730813
2008-08-06,0.024490490920279984,0.026003440727643608,0.012964778528650295,0.0,0.027725947155220563,0.01732293892549712,0.0,0.015831338697463622,0.002395050035414954
2008-08-07,-0.025031894349596084,-0.009848494378731991,-0.013083717702518902,0.007011885781585998,-0.009361415738074095,-0.011810967978323489,0.002595189584268025,-0.005092660868632143,-0.0003015812935227352
2008-08-08,0.00707414748487683,0.0033027329648456097,0.005388432094286942,-0.009956569506010378,0.0030133580860050046,0.006951551556520144,0.002497475204912718,-0.0032499109119120306,-0.006543201257913627
2008-08-11,0.011509426511941567,0.019737987451214155,-0.006993826920554853,-0.0011827760494014519,0.007854482394192537,0.008797960849833603,0.0,-0.01043899970190286,-0.012894993252947845
2008-08-12,0.004237199118905894,-0.009524091695584264,-0.011464799868059664,-0.010043709486697179,-0.0025140836683250783,0.008288174642599127,-0.00739602610733773,-0.0027447676881001415,-0.003090494320320473
2008-08-13,-0.023868318294541783,-0.02131381095378476,0.008989173956250629,-0.016191172169726712,-0.009172506217961882,-0.012665294195830802,0.0023010160446452874,0.015839560942901364,-0.011206230825043342
2008-08-14,0.0035453993730269777,-0.005100117483621215,0.013686432011407023,0.004656801281944442,0.006041659126331438,-0.0022446150883679073,-0.004297558936728982,-0.0013696823633419122,0.00334640020903305
2008-08-15,0.009313396655262568,0.004820573997813497,0.0034212505352447724,-0.010910192963988609,0.0,0.0010985390536807967,0.0,-0.019823287877856643,0.0
2008-08-18,-0.00278036902046903,0.011154653052546083,-0.020819953523499874,-0.010924469410039064,-0.002853595999908714,0.00158465115988857,0.0,0.0017294739944353405,-0.00778977885388988
2008-08-19,-0.023714054633511877,-0.02308164166611244,-0.001695771201846723,-0.021553391096830216,-0.016918373894073732,-0.02906563503264733,3.533002958691581e-05,-0.004240890403187663,-0.019190290657311697
2008-08-20,-0.000626361857717618,-0.0010390120366650507,0.0049603485469810835,0.021581578999301076,-0.0004542328086094865,0.009584020248726195,-0.003807505742826615,0.02167799801549983,0.0025593139982238323
2008-08-21,-0.009917303790019736,-0.007770730286005111,-0.012362327408819061,-0.02609812591500575,-0.018419935855979157,-0.0058792924889559455,-0.01419491965669973,0.014063787052016224,0.0052857212957927065
2008-08-22,0.019109987227496635,-0.006780193767079368,0.01274974479672172,0.0,-0.010420429895073895,0.01969337042164567,0.0,-0.006813059976903039,0.01839888747992559
2008-08-25,-0.008056859051695576,0.01664728184667232,-0.017219872967485405,0.03435441953639051,0.0034678029563770772,-0.013540884423061623,-0.007777156947258669,-0.011843983421207255,-0.0019726397886062367
2008-08-26,0.0070359400368703515,-0.00779117310930277,-0.013152128080247353,-0.0022831292997364835,-0.007926895228194498,0.0013400503283322776,0.0,0.0007604926342612469,0.002615502137976678
2008-08-27,0.0028157363032509544,-0.0020171033646263197,0.002294513505142728,0.01919375746394656,0.0024596466355798203,0.007116764247281174,-0.0057333484729554934,0.01726337444742656,0.001239626061052828
2008-08-28,0.018980337873237538,0.0011982191933188305,0.011898084401327629,-0.023208614524639928,-0.013321985256195011,0.012260783753537846,-0.017313387761537753,0.016116250175930283,-0.00046942685914581547
2008-08-29,0.014194656908064747,0.023577469654296503,-0.005807532415876373,0.013714225728203841,6.105026813125023e-05,0.004150642511172847,-0.004893949612490198,0.001509353077956433,-0.00043510691884844177
2008-09-01,0.0026336462541016355,-0.0184271658951485,0.005072883869779672,-0.01686524102443531,-0.0414159796818708,-0.0018183366022492572,-0.0003641599535143266,0.0,-0.0077600406054349836
2008-09-02,0.021184392868490113,-0.017663805516688922,0.0037040534943635823,0.00649127390743147,-0.005167347413774194,0.006313595156852304,-0.009803693916109973,-0.03485363750872056,-0.0014595567838312918
2008-09-03,-0.014508826047029364,0.006333853340979528,-0.002074710291470426,-0.021976731225606467,0.013937975060471402,-0.020414340759346016,-0.0009595398964086573,-0.012241966144327482,-0.008647635192944826
2008-09-04,-0.03183461263176486,-0.010451134349203358,-0.012017000744910133,-0.009546488397601931,-0.00032243141602434993,-0.022776625875314295,0.0005904018421195641,-0.024938233311763786,-0.017329685934339346
2008-09-05,-0.021014064767629934,-0.027892929321389048,-0.009507175619391567,-0.022628384864151103,-0.015578895060472659,-0.020219664164656214,-0.03199312372596784,0.00017791261728292713,-0.008562246789311605
2008-09-08,0.043054652944234065,0.033198293340325105,0.012597041641501936,0.04228677128663174,0.05018008438977949,0.024290226094598407,0.005402699484544076,-0.014284913173704152,0.003044526261997749
2008-09-09,-0.0098200146975368,-0.01788731137745225,-0.023246040467227388,-0.014686334435523703,-0.015113809690404725,-0.00770280201867941,2.321331619085266e-05,-0.03937978059289181,-0.016562639437742218
2008-09-10,-0.01573930527075022,-0.004365739248943364,-0.00026847366251248414,-0.024269860057230093,0.007179391545590543,-0.004635090552078076,0.015283181847119387,0.02843815075429089,0.0084244225940149
2008-09-11,-0.011296207959779961,-0.019971108511327794,-0.002752105286807338,-0.031029819826884686,-0.014951004370321229,-0.00340767819521217,0.008031236936969216,0.009208381624720097,0.0037793405082439963
2008-09-12,0.019516620027724134,0.009233013711164703,0.0014047467254890288,-0.001849174619287832,0.0237451077337743,0.017699577099400853,0.011443413578460975,0.012356779981584817,0.021518428612437523
2008-09-15,-0.03554947559213102,0.0,-0.03865553882321793,0.0,0.0,-0.03704174388619484,0.0,-0.0412109174379567,-0.006766576278897868
2008-09-16,-0.03215968379831764,-0.05080237826429622,0.0,-0.05590788642215254,-0.06295196327402927,-0.03660622408280852,0.0034318489053462875,-0.002209059181042038,-0.017559653782363162
2008-09-17,-0.03175004290572722,0.011992689811449334,-0.048321838976527115,-0.03692465178779739,0.026670522629733906,-0.03906124311068372,0.00841151811637622,-0.028983952716327505,-0.02606273751415851
2008-09-18,-0.0018087665486257014,-0.02241920062655972,0.04668552837919973,-0.00026821927795465044,-0.023311012677282222,-0.015014958084968806,0.0009165965507172392,0.015611207576775647,0.0
2008-09-19,0.09221261490415175,0.036873639222223316,0.04468340374426968,0.09179933072455751,0.04449859891622099,0.08231068365863355,0.0073698260288287834,0.06796072329077459,0.0
2008-09-22,-0.028281787238294546,0.01413765741199782,-0.022392715476637962,0.015630223081755688,0.0031274458641949517,-0.017542919050165307,-0.02101577483174554,-0.02152009426382464,0.020099014491579116
2008-09-23,-0.025517412663997343,0.0,-0.006496489591094284,-0.03944669400333402,0.014298049957182623,-0.02032836583495242,3.365935116305165e-05,-0.008378044055164608,-0.0010941159541319491
2008-09-24,-0.009293185598401931,0.002019366436819412,-0.0009985291358740574,0.004712067762705098,0.009814175200778746,-0.01927942614168641,-7.480009677640673e-05,-0.0015387695836587194,0.0051283376907938615
2008-09-25,0.013883505720517822,-0.008996162084834093,0.027724782913651616,-0.0014544912083358506,0.0037696743010260775,0.0239199316265246,-0.003281745815525538,0.0026456657066653887,0.016579709447024065
2008-09-26,-0.03221410129623074,-0.00948722350321104,-0.0020191551353175574,-0.013416647006346209,-0.016991906355601112,-0.0408107135045124,-0.0023129244122307114,-0.03409063160531128,-0.005855184584906098
2008-09-29,-0.08319282662458172,-0.012654182072585262,-0.06614392344111625,-0.04384451056830947,-0.013619106464563649,-0.0915803289669593,-0.0020192557704833097,-0.07187129447504227,-0.05654654041423505
2008-09-30,0.03144888160607442,-0.04206507363217152,0.038216881894589605,0.0075511078527454555,-0.0057154423906775045,0.02412330718412549,-4.02006010043179e-05,0.04061940547409969,0.04537901066455596
2008-10-01,0.016434821394809302,0.009581072509000654,0.00913572706305788,0.0,-0.005810808910596799,0.008382329120855143,-1.256294822274217e-06,-0.0032717742814818425,0.008390919097204803
2008-10-02,0.009015078755578125,-0.018958949113353205,-0.04436488316127254,0.010759939205898208,-0.01400355829952943,-0.010254649532529435,-0.005652946243988582,-0.07201591507474146,-0.0395358345975977
2008-10-03,0.005794755842977067,-0.01961054837980359,-0.04415517489683314,-0.029462052797654608,0.0,0.03909514694251856,0.0,-0.008956058074492379,-0.02322098082534999
2008-10-06,-0.07117904340576549,-0.043446653977258234,-0.05546383321757258,-0.05096712371168793,-0.043845202905738095,-0.09590334447142966,-0.0036325981097693276,-0.05448965890213539,-0.0621458425593882
2008-10-07,-0.02320701121081851,-0.030754292882557953,-0.040555007989191205,0.0,0.005394805458022181,-0.010032238481885645,-0.01947621734741625,-0.03997345743443356,-0.04391287123859741
2008-10-08,-0.07649238042116374,-0.09849052887528574,-0.009901506922043212,-0.08517689155301339,-0.05988693555208053,-0.07996191983044706,-0.005934127523992904,0.02280714329822741,-0.04650174154919051
2008-10-09,-0.036399678266630285,-0.004992164853306994,-0.017994018913799415,0.03260913560208121,0.006352720099551965,-0.013001610134162626,0.003226900452914717,-0.046418449881527435,-0.016302555096872697
2008-10-10,-0.05383123072863332,-0.10116040766821442,-0.02013870211830603,-0.07461924302331277,-0.0421295881020115,-0.08864731770558362,-0.021047561359146615,-0.05734335394359738,-0.047113900369938205
2008-10-13,0.09059659870087161,0.0,0.10440709758660151,0.09749517003665585,0.03720587236955412,0.1002827356247264,0.0008205649917725699,0.0,0.11803366659729181
2008-10-14,-0.04889189852520105,0.13234584958068557,0.006708113696714187,0.03142327460367924,0.05962115160739111,-0.002667697885916283,0.0023164446803667503,0.09370273930664895,0.03221621620354044
2008-10-15,-0.06112980389674498,0.010518632347164384,-0.05114942600352252,-0.05085164996264751,-0.020244637975111078,-0.07861437015578161,-0.003227048110668979,-0.06556560013304533,-0.004103849419571268
2008-10-16,-0.06764107435774078,-0.1211102562266137,-0.032579723686507835,-0.04918115713210098,-0.09913909025383788,-0.058564008696087334,-0.008578812370311075,-0.005795490201445375,-0.014706208312389777
2008-10-17,0.03479683063711171,0.02744648671635748,-0.007117876272782127,-0.04542101061900283,-0.027657383152520972,0.01687027817736993,3.205299428669472e-05,0.03106801007390112,0.0152406620928052
2008-10-20,0.04569710616930102,0.0352330672191341,0.023037079957271542,0.05147532136579786,0.022577687252866727,0.06577408115317426,-0.003663355729152766,0.06956612822286568,0.04549982081220553
2008-10-21,-0.009612161040594376,0.03284072181252431,-0.028445313575174453,-0.0185645121603427,-0.009593497131824506,-0.00018560795940218534,0.0011065756634927107,-0.045460559238366435,-0.0018278486599316117
2008-10-22,-0.05951514346683106,-0.07027662712608178,-0.07266123375183511,-0.05286996703767435,-0.05279491188062248,-0.0544715534057482,-0.00026246649016039534,-0.05874955608980549,-0.06086342238454263
2008-10-23,0.007343577793264468,-0.02494458417131667,-0.05404152462695526,-0.03611969867525091,-0.07775741664703162,0.010800799049897053,-0.021040415314873488,0.010175532630603223,0.0019424416952573006
2008-10-24,-0.033356761440339874,-0.10087962698423425,-0.04717385123105075,-0.0866469611334083,-0.11172001144942037,-0.0473717407066824,-0.04830609138497084,-0.004000984642988106,-0.02250301744707424
2008-10-27,-0.0338659563684334,-0.06567045226470629,-0.006510400423520076,-0.1358202442102432,0.00816893997388407,-0.036524286718925936,0.0,-0.08492923041068023,0.0018549518660625072
2008-10-28,0.02352635848607732,0.06211337955991659,0.0994515154017413,0.13406808916308663,0.054196782932216,0.0036205992483451647,-0.04684571339599506,0.06948252162641531,0.01798617231103758
